,tweet_id,favorite_count,retweet_count,followers_count
2195,668826086256599040,467,150,3201014
2196,668815180734689280,610,291,3201014
2197,668779399630725120,749,409,3201014
2198,668655139528511488,562,233,3201014
2199,668645506898350081,962,588,3201014
2200,668643542311546881,939,576,3201014
2201,668641109086707712,1145,573,3201014
2202,668636665813057536,1114,528,3201014
2203,668633411083464705,3024,1788,3201014
2204,668631377374486528,763,349,3201014
2205,668627278264475648,341,123,3201014
2206,668625577880875008,417,140,3201014
2207,668623201287675904,1551,851,3201014
2208,668620235289837568,211,45,3201014
2209,668614819948453888,654,341,3201014
2210,668587383441514497,1760,1174,3201014
2211,668567822092664832,265,62,3201014
2212,668544745690562560,561,250,3201014
2213,668542336805281792,497,231,3201014
2214,668537837512433665,265,79,3201014
2215,668528771708952576,496,242,3201014
2216,668507509523615744,345,116,3201014
2217,668496999348633600,436,146,3201014
2218,668484198282485761,453,253,3201014
2219,668480044826800133,491,162,3201015
2220,668466899341221888,936,560,3201015
2221,668297328638447616,656,319,3201015
2222,668291999406125056,264,34,3201015
2223,668286279830867968,535,149,3201015
2224,668274247790391296,886,248,3201015
2225,668268907921326080,592,261,3201015
2226,668256321989451776,1385,667,3201015
2227,668248472370458624,1056,523,3201015
2228,668237644992782336,6614,3100,3201015
2229,668226093875376128,323,115,3201015
2230,668221241640230912,537,215,3201015
2231,668204964695683073,586,206,3201015
2232,668190681446379520,696,210,3201015
2233,668171859951755264,525,208,3201015
2234,668154635664932864,522,336,3201015
2235,668142349051129856,592,306,3201015
2236,668113020489474048,709,265,3201015
2237,667937095915278337,1356,866,3201015
2238,667924896115245057,318,119,3201015
2239,667915453470232577,222,59,3201015
2240,667911425562669056,523,329,3201015
2241,667902449697558528,905,396,3201015
2242,667886921285246976,2011,1180,3201015
2243,667885044254572545,868,530,3201015
2244,667878741721415682,409,127,3201015
2245,667873844930215936,667,440,3201016
2246,667866724293877760,3172,1110,3201016
2247,667861340749471744,253,86,3201016
2248,667832474953625600,303,68,3201016
2249,667806454573760512,1111,535,3201016
2250,667801013445750784,346,101,3201016
2251,667793409583771648,736,358,3201016
2252,667782464991965184,434,261,3201016
2253,667773195014021121,243,61,3201016
2254,667766675769573376,476,243,3201016
2255,667728196545200128,398,162,3201016
2256,667724302356258817,517,341,3201016
2257,667550904950915073,0,37,3201016
2258,667550882905632768,0,34,3201016
2259,667549055577362432,6138,2454,3201016
2260,667546741521195010,355,138,3201016
2261,667544320556335104,917,568,3201016
2262,667538891197542400,220,72,3201016
2263,667534815156183040,866,576,3201016
2264,667530908589760512,501,264,3201016
2265,667524857454854144,1798,1198,3201016
2266,667517642048163840,389,203,3201016
2267,667509364010450944,7148,2272,3201016
2268,667502640335572993,563,231,3201016
2269,667495797102141441,565,294,3201016
2270,667491009379606528,559,242,3201016
2271,667470559035432960,273,102,3201016
2272,667455448082227200,203,66,3201016
2273,667453023279554560,327,96,3201016
2274,667443425659232256,833,620,3201016
2275,667437278097252352,483,257,3201016
2276,667435689202614272,326,89,3201016
2277,667405339315146752,489,234,3201016
2278,667393430834667520,211,60,3201016
2279,667369227918143488,385,173,3201017
2280,667211855547486208,516,258,3201017
2281,667200525029539841,658,282,3201017
2282,667192066997374976,414,115,3201017
2283,667188689915760640,784,449,3201017
2284,667182792070062081,15075,6618,3201017
2285,667177989038297088,200,58,3201017
2286,667176164155375616,640,484,3201017
2287,667174963120574464,262,88,3201017
2288,667171260800061440,235,97,3201017
2289,667165590075940865,2819,1241,3201017
2290,667160273090932737,268,66,3201017
2291,667152164079423490,49720,18285,3201017
2292,667138269671505920,4851,2387,3201017
2293,667119796878725120,346,135,3201018
2294,667090893657276420,349,132,3201018
2295,667073648344346624,425,134,3201018
2296,667070482143944705,88,14,3201018
2297,667065535570550784,175,51,3201018
2298,667062181243039745,227,57,3201018
2299,667044094246576128,198,54,3201018
2300,667012601033924608,471,237,3201018
2301,666996132027977728,258,102,3201018
2302,666983947667116034,2679,1040,3201018
2303,666837028449972224,857,584,3201018
2304,666835007768551424,222,83,3201018
2305,666826780179869698,266,105,3201018
2306,666817836334096384,540,267,3201018
2307,666804364988780544,250,95,3201018
2308,666786068205871104,800,521,3201018
2309,666781792255496192,404,211,3201018
2310,666776908487630848,368,186,3201018
2311,666739327293083650,244,71,3201018
2312,666701168228331520,449,234,3201018
2313,666691418707132416,196,51,3201018
2314,666649482315059201,923,608,3201017
2315,666644823164719104,238,88,3201017
2316,666454714377183233,545,223,3201017
2317,666447344410484738,107,23,3201017
2318,666437273139982337,131,52,3201017
2319,666435652385423360,170,54,3201017
2320,666430724426358785,330,204,3201017
2321,666428276349472768,171,90,3201017
2322,666421158376562688,327,118,3201017
2323,666418789513326592,129,48,3201017
2324,666411507551481857,459,339,3201017
2325,666407126856765440,113,44,3201018
2326,666396247373291520,172,92,3201018
2327,666373753744588802,194,100,3201018
2328,666362758909284353,804,595,3201018
2329,666353288456101888,229,77,3201018
2330,666345417576210432,307,146,3201018
2331,666337882303524864,204,96,3201018
2332,666293911632134144,522,368,3201018
2333,666287406224695296,152,71,3201018
2334,666273097616637952,184,82,3201018
2335,666268910803644416,108,37,3201018
2336,666104133288665088,14765,6871,3201018
2337,666102155909144576,81,16,3201018
2338,666099513787052032,164,73,3201018
2339,666094000022159362,169,79,3201018
2340,666082916733198337,121,47,3201018
2341,666073100786774016,335,174,3201018
2342,666071193221509120,154,67,3201018
2343,666063827256086533,496,232,3201018
2344,666058600524156928,115,61,3201018
2345,666057090499244032,304,146,3201018
2346,666055525042405380,448,261,3201018
2347,666051853826850816,1253,879,3201018
2348,666050758794694657,136,60,3201018
2349,666049248165822465,111,41,3201018
2350,666044226329800704,311,147,3201018
2351,666033412701032449,128,47,3201018
2352,666029285002620928,132,48,3201018
2353,666020888022790149,2535,532,3201018
